"Species","Type","Dead.Code","X","Y","Diam10","Height","DBH","Crown.Radius","Growth","timestep","Treatment","Unit","PlotNumber","Class","C_tree","C_unit"
"Hw","Snag","Alive",588.688,294.277,NA,11.2446,15.2928,NA,NA,2,"LR","C3",12,1,0.03066893,0.9904661
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,2,"LR","C3",12,1,0.05195955,0.9904661
"Hw","Snag","Alive",268.159,378.937,NA,11.2446,11.414,NA,NA,2,"LR","C3",14,1,0.01711753,0.9904661
"Hw","Snag","Alive",341.109,370.19,NA,11.2446,32.3957,NA,NA,2,"LR","C3",15,1,0.13761,0.9904661
"Hw","Snag","Alive",256.514,622.873,NA,11.2446,19.0067,NA,NA,2,"LR","C3",27,1,0.04733664,0.9904661
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,2,"LR","C3",29,1,0.1927591,0.9904661
"Cw","Snag","Alive",256.452,706.544,NA,11.2446,7.39743,NA,NA,2,"LR","C3",29,1,0.008387742,0.9904661
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,3,"LR","C3",2,1,0.01684769,1.48782
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,3,"LR","C3",4,1,0.2388594,1.48782
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,3,"LR","C3",4,1,0.03383957,1.48782
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,3,"LR","C3",7,1,0.06997066,1.48782
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,3,"LR","C3",9,1,0.005916358,1.48782
"Bl","Snag","Alive",339.103,298.603,NA,15.98608,20.4503,NA,NA,3,"LR","C3",9,1,0.06527504,1.48782
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,3,"LR","C3",12,1,0.04089858,1.48782
"Hw","Snag","Alive",588.688,294.277,NA,11.2446,15.2928,NA,NA,3,"LR","C3",12,1,0.03066893,1.48782
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,3,"LR","C3",12,1,0.05195955,1.48782
"Hw","Snag","Alive",268.159,378.937,NA,11.2446,11.414,NA,NA,3,"LR","C3",14,1,0.01711753,1.48782
"Hw","Snag","Alive",341.109,370.19,NA,11.2446,32.3957,NA,NA,3,"LR","C3",15,1,0.13761,1.48782
"Ep","Snag","Alive",512.404,378.117,NA,23.58286,31.3417,NA,NA,3,"LR","C3",17,1,0.2579691,1.48782
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,3,"LR","C3",26,1,0.264815,1.48782
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,3,"LR","C3",26,1,0.05492546,1.48782
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,3,"LR","C3",29,1,0.1927591,1.48782
"Cw","Snag","Alive",256.452,706.544,NA,11.2446,7.39743,NA,NA,3,"LR","C3",29,1,0.008387742,1.48782
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,4,"LR","C3",2,1,0.01684769,2.237454
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,4,"LR","C3",4,1,0.2388594,2.237454
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,4,"LR","C3",4,1,0.03383957,2.237454
"Hw","Snag","Alive",506.585,210.94,NA,11.2446,11.6898,NA,NA,4,"LR","C3",6,1,0.01795127,2.237454
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,4,"LR","C3",7,1,0.06997066,2.237454
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,4,"LR","C3",9,1,0.005916358,2.237454
"Bl","Snag","Alive",339.103,298.603,NA,15.98608,20.4503,NA,NA,4,"LR","C3",9,1,0.06527504,2.237454
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,4,"LR","C3",12,1,0.04089858,2.237454
"Hw","Snag","Alive",588.688,294.277,NA,11.2446,15.2928,NA,NA,4,"LR","C3",12,1,0.03066893,2.237454
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,4,"LR","C3",12,1,0.05195955,2.237454
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,4,"LR","C3",14,1,0.5868818,2.237454
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,4,"LR","C3",14,1,0.07671797,2.237454
"Hw","Snag","Alive",341.109,370.19,NA,11.2446,32.3957,NA,NA,4,"LR","C3",15,1,0.13761,2.237454
"Ep","Snag","Alive",512.404,378.117,NA,23.58286,31.3417,NA,NA,4,"LR","C3",17,1,0.2579691,2.237454
"Cw","Snag","Alive",421.873,457.573,NA,11.2446,10.9374,NA,NA,4,"LR","C3",22,1,0.0151342,2.237454
"Cw","Snag","Alive",430.167,459.463,NA,11.2446,15.0941,NA,NA,4,"LR","C3",22,1,0.02483946,2.237454
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,4,"LR","C3",26,1,0.264815,2.237454
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,4,"LR","C3",26,1,0.05492546,2.237454
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,4,"LR","C3",29,1,0.1927591,2.237454
"Hw","Snag","Alive",256.463,703.388,NA,11.2446,18.5778,NA,NA,4,"LR","C3",29,1,0.04522686,2.237454
"Cw","Snag","Alive",256.452,706.544,NA,11.2446,7.39743,NA,NA,4,"LR","C3",29,1,0.008387742,2.237454
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,5,"LR","C3",2,1,0.01684769,2.45081
"Cw","Snag","Alive",509.601,132.79,NA,11.2446,15.2397,NA,NA,5,"LR","C3",2,1,0.02521258,2.45081
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,5,"LR","C3",4,1,0.2388594,2.45081
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,5,"LR","C3",4,1,0.03383957,2.45081
"Hw","Snag","Alive",506.585,210.94,NA,11.2446,11.6898,NA,NA,5,"LR","C3",6,1,0.01795127,2.45081
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,5,"LR","C3",7,1,0.06997066,2.45081
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,5,"LR","C3",9,1,0.005916358,2.45081
"Bl","Snag","Alive",339.103,298.603,NA,15.98608,20.4503,NA,NA,5,"LR","C3",9,1,0.06527504,2.45081
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,5,"LR","C3",12,1,0.04089858,2.45081
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,5,"LR","C3",12,1,0.05195955,2.45081
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,5,"LR","C3",14,1,0.5868818,2.45081
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,5,"LR","C3",14,1,0.07671797,2.45081
"Hw","Snag","Alive",340.974,369.224,NA,11.2446,12.6327,NA,NA,5,"LR","C3",15,1,0.02095166,2.45081
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,5,"LR","C3",15,1,0.07433958,2.45081
"Hw","Snag","Alive",341.109,370.19,NA,11.2446,32.3957,NA,NA,5,"LR","C3",15,1,0.13761,2.45081
"Ep","Snag","Alive",512.404,378.117,NA,23.58286,31.3417,NA,NA,5,"LR","C3",17,1,0.2579691,2.45081
"Cw","Snag","Alive",421.873,457.573,NA,11.2446,10.9374,NA,NA,5,"LR","C3",22,1,0.0151342,2.45081
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,5,"LR","C3",22,1,0.08363283,2.45081
"Cw","Snag","Alive",430.167,459.463,NA,11.2446,15.0941,NA,NA,5,"LR","C3",22,1,0.02483946,2.45081
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,5,"LR","C3",26,1,0.264815,2.45081
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,5,"LR","C3",26,1,0.05492546,2.45081
"Cw","Snag","Alive",254.11,699.701,NA,11.2446,23.0254,NA,NA,5,"LR","C3",29,1,0.048276,2.45081
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,5,"LR","C3",29,1,0.1927591,2.45081
"Hw","Snag","Alive",256.463,703.388,NA,11.2446,18.5778,NA,NA,5,"LR","C3",29,1,0.04522686,2.45081
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,6,"LR","C3",2,1,0.01684769,3.792405
"Cw","Snag","Alive",509.601,132.79,NA,11.2446,15.2397,NA,NA,6,"LR","C3",2,1,0.02521258,3.792405
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,6,"LR","C3",4,1,0.2388594,3.792405
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,6,"LR","C3",4,1,0.03383957,3.792405
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,6,"LR","C3",5,1,0.8051103,3.792405
"Hw","Snag","Alive",506.585,210.94,NA,11.2446,11.6898,NA,NA,6,"LR","C3",6,1,0.01795127,3.792405
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,6,"LR","C3",7,1,0.06997066,3.792405
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,6,"LR","C3",7,1,0.04019839,3.792405
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,6,"LR","C3",9,1,0.005916358,3.792405
"Bl","Snag","Alive",339.103,298.603,NA,15.98608,20.4503,NA,NA,6,"LR","C3",9,1,0.06527504,3.792405
"Hw","Snag","Alive",419.23,291.951,NA,11.2446,14.1461,NA,NA,6,"LR","C3",10,1,0.02625309,3.792405
"Cw","Snag","Alive",505.724,294.756,NA,11.2446,25.5731,NA,NA,6,"LR","C3",11,1,0.05711106,3.792405
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,6,"LR","C3",12,1,0.04089858,3.792405
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,6,"LR","C3",12,1,0.05195955,3.792405
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,6,"LR","C3",14,1,0.5868818,3.792405
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,6,"LR","C3",14,1,0.07671797,3.792405
"Hw","Snag","Alive",340.974,369.224,NA,11.2446,12.6327,NA,NA,6,"LR","C3",15,1,0.02095166,3.792405
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,6,"LR","C3",15,1,0.07433958,3.792405
"Hw","Snag","Alive",341.109,370.19,NA,11.2446,32.3957,NA,NA,6,"LR","C3",15,1,0.13761,3.792405
"Ac","Snag","Alive",175.224,454.419,NA,27.84353,46.2695,NA,NA,6,"LR","C3",19,1,0.4927136,3.792405
"Hw","Snag","Alive",184.343,460.089,NA,11.2446,7.99705,NA,NA,6,"LR","C3",19,1,0.008433237,3.792405
"Cw","Snag","Alive",421.873,457.573,NA,11.2446,10.9374,NA,NA,6,"LR","C3",22,1,0.0151342,3.792405
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,6,"LR","C3",22,1,0.08363283,3.792405
"Cw","Snag","Alive",430.167,459.463,NA,11.2446,15.0941,NA,NA,6,"LR","C3",22,1,0.02483946,3.792405
"Sx","Snag","Alive",183.615,537.424,NA,22.73849,33.7231,NA,NA,6,"LR","C3",23,1,0.2180206,3.792405
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,6,"LR","C3",26,1,0.264815,3.792405
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,6,"LR","C3",26,1,0.05492546,3.792405
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,6,"LR","C3",29,1,0.1927591,3.792405
"Hw","Snag","Alive",256.463,703.388,NA,11.2446,18.5778,NA,NA,6,"LR","C3",29,1,0.04522686,3.792405
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,7,"LR","C3",2,1,0.01684769,3.322276
"Cw","Snag","Alive",509.601,132.79,NA,11.2446,15.2397,NA,NA,7,"LR","C3",2,1,0.02521258,3.322276
"Hw","Snag","Alive",507.986,132.885,NA,11.2446,15.7647,NA,NA,7,"LR","C3",2,1,0.03258618,3.322276
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,7,"LR","C3",4,1,0.2388594,3.322276
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,7,"LR","C3",4,1,0.03383957,3.322276
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,7,"LR","C3",5,1,0.8051103,3.322276
"Hw","Snag","Alive",506.585,210.94,NA,11.2446,11.6898,NA,NA,7,"LR","C3",6,1,0.01795127,3.322276
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,7,"LR","C3",7,1,0.06997066,3.322276
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,7,"LR","C3",7,1,0.04019839,3.322276
"Hw","Snag","Alive",257.918,290.493,NA,11.2446,18.1241,NA,NA,7,"LR","C3",8,1,0.04304768,3.322276
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,7,"LR","C3",9,1,0.005916358,3.322276
"Bl","Snag","Alive",339.103,298.603,NA,15.98608,20.4503,NA,NA,7,"LR","C3",9,1,0.06527504,3.322276
"Hw","Snag","Alive",419.23,291.951,NA,11.2446,14.1461,NA,NA,7,"LR","C3",10,1,0.02625309,3.322276
"Hw","Snag","Alive",422.235,289.728,NA,11.2446,19.3881,NA,NA,7,"LR","C3",10,1,0.04925338,3.322276
"Bl","Snag","Alive",506.427,291.155,NA,14.93188,18.3761,NA,NA,7,"LR","C3",11,1,0.05044164,3.322276
"Cw","Snag","Alive",505.724,294.756,NA,11.2446,25.5731,NA,NA,7,"LR","C3",11,1,0.05711106,3.322276
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,7,"LR","C3",12,1,0.04089858,3.322276
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,7,"LR","C3",12,1,0.05195955,3.322276
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,7,"LR","C3",14,1,0.5868818,3.322276
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,7,"LR","C3",14,1,0.07671797,3.322276
"Hw","Snag","Alive",340.974,369.224,NA,11.2446,12.6327,NA,NA,7,"LR","C3",15,1,0.02095166,3.322276
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,7,"LR","C3",15,1,0.07433958,3.322276
"Hw","Snag","Alive",184.343,460.089,NA,11.2446,7.99705,NA,NA,7,"LR","C3",19,1,0.008433237,3.322276
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,7,"LR","C3",22,1,0.08363283,3.322276
"Cw","Snag","Alive",430.167,459.463,NA,11.2446,15.0941,NA,NA,7,"LR","C3",22,1,0.02483946,3.322276
"Sx","Snag","Alive",183.615,537.424,NA,22.73849,33.7231,NA,NA,7,"LR","C3",23,1,0.2180206,3.322276
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,7,"LR","C3",26,1,0.264815,3.322276
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,7,"LR","C3",26,1,0.05492546,3.322276
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,7,"LR","C3",29,1,0.1927591,3.322276
"Hw","Snag","Alive",256.463,703.388,NA,11.2446,18.5778,NA,NA,7,"LR","C3",29,1,0.04522686,3.322276
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,8,"LR","C3",2,1,0.01684769,3.291524
"Cw","Snag","Alive",509.601,132.79,NA,11.2446,15.2397,NA,NA,8,"LR","C3",2,1,0.02521258,3.291524
"Hw","Snag","Alive",507.986,132.885,NA,11.2446,15.7647,NA,NA,8,"LR","C3",2,1,0.03258618,3.291524
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,8,"LR","C3",4,1,0.2388594,3.291524
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,8,"LR","C3",4,1,0.03383957,3.291524
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,8,"LR","C3",5,1,0.8051103,3.291524
"Hw","Snag","Alive",506.585,210.94,NA,11.2446,11.6898,NA,NA,8,"LR","C3",6,1,0.01795127,3.291524
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,8,"LR","C3",7,1,0.06997066,3.291524
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,8,"LR","C3",7,1,0.04019839,3.291524
"Hw","Snag","Alive",257.918,290.493,NA,11.2446,18.1241,NA,NA,8,"LR","C3",8,1,0.04304768,3.291524
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,8,"LR","C3",9,1,0.005916358,3.291524
"Hw","Snag","Alive",419.23,291.951,NA,11.2446,14.1461,NA,NA,8,"LR","C3",10,1,0.02625309,3.291524
"Hw","Snag","Alive",422.235,289.728,NA,11.2446,19.3881,NA,NA,8,"LR","C3",10,1,0.04925338,3.291524
"Bl","Snag","Alive",506.427,291.155,NA,14.93188,18.3761,NA,NA,8,"LR","C3",11,1,0.05044164,3.291524
"Cw","Snag","Alive",505.724,294.756,NA,11.2446,25.5731,NA,NA,8,"LR","C3",11,1,0.05711106,3.291524
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,8,"LR","C3",12,1,0.04089858,3.291524
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,8,"LR","C3",12,1,0.05195955,3.291524
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,8,"LR","C3",14,1,0.5868818,3.291524
"Hw","Snag","Alive",264.579,376.668,NA,11.2446,17.8442,NA,NA,8,"LR","C3",14,1,0.04173026,3.291524
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,8,"LR","C3",14,1,0.07671797,3.291524
"Hw","Snag","Alive",340.974,369.224,NA,11.2446,12.6327,NA,NA,8,"LR","C3",15,1,0.02095166,3.291524
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,8,"LR","C3",15,1,0.07433958,3.291524
"Hw","Snag","Alive",180.485,463.588,NA,11.2446,17.0311,NA,NA,8,"LR","C3",19,1,0.03801981,3.291524
"Hw","Snag","Alive",184.343,460.089,NA,11.2446,7.99705,NA,NA,8,"LR","C3",19,1,0.008433237,3.291524
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,8,"LR","C3",22,1,0.08363283,3.291524
"Cw","Snag","Alive",430.167,459.463,NA,11.2446,15.0941,NA,NA,8,"LR","C3",22,1,0.02483946,3.291524
"Sx","Snag","Alive",183.615,537.424,NA,22.73849,33.7231,NA,NA,8,"LR","C3",23,1,0.2180206,3.291524
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,8,"LR","C3",26,1,0.264815,3.291524
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,8,"LR","C3",26,1,0.05492546,3.291524
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,8,"LR","C3",29,1,0.1927591,3.291524
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,9,"LR","C3",2,1,0.01684769,3.048948
"Cw","Snag","Alive",509.601,132.79,NA,11.2446,15.2397,NA,NA,9,"LR","C3",2,1,0.02521258,3.048948
"Hw","Snag","Alive",507.986,132.885,NA,11.2446,15.7647,NA,NA,9,"LR","C3",2,1,0.03258618,3.048948
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,9,"LR","C3",4,1,0.2388594,3.048948
"Hw","Snag","Alive",349.278,208.147,NA,11.2446,16.0657,NA,NA,9,"LR","C3",4,1,0.03383957,3.048948
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,9,"LR","C3",5,1,0.8051103,3.048948
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,9,"LR","C3",7,1,0.06997066,3.048948
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,9,"LR","C3",7,1,0.04019839,3.048948
"Hw","Snag","Alive",257.918,290.493,NA,11.2446,18.1241,NA,NA,9,"LR","C3",8,1,0.04304768,3.048948
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,9,"LR","C3",9,1,0.005916358,3.048948
"Hw","Snag","Alive",419.23,291.951,NA,11.2446,14.1461,NA,NA,9,"LR","C3",10,1,0.02625309,3.048948
"Hw","Snag","Alive",422.235,289.728,NA,11.2446,19.3881,NA,NA,9,"LR","C3",10,1,0.04925338,3.048948
"Hw","Snag","Alive",502.553,299.731,NA,11.2446,18.1411,NA,NA,9,"LR","C3",11,1,0.04312836,3.048948
"Bl","Snag","Alive",506.427,291.155,NA,14.93188,18.3761,NA,NA,9,"LR","C3",11,1,0.05044164,3.048948
"Hw","Snag","Alive",581.7,298.422,NA,11.2446,26.381,NA,NA,9,"LR","C3",12,1,0.0911899,3.048948
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,9,"LR","C3",12,1,0.04089858,3.048948
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,9,"LR","C3",12,1,0.05195955,3.048948
"At","Snag","Alive",256.324,375.703,NA,28.04564,47.2356,NA,NA,9,"LR","C3",14,1,0.5868818,3.048948
"Hw","Snag","Alive",264.579,376.668,NA,11.2446,17.8442,NA,NA,9,"LR","C3",14,1,0.04173026,3.048948
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,9,"LR","C3",14,1,0.07671797,3.048948
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,9,"LR","C3",15,1,0.07433958,3.048948
"Hw","Snag","Alive",184.343,460.089,NA,11.2446,7.99705,NA,NA,9,"LR","C3",19,1,0.008433237,3.048948
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,9,"LR","C3",22,1,0.08363283,3.048948
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,9,"LR","C3",26,1,0.264815,3.048948
"Bl","Snag","Alive",426.12,541.416,NA,15.27571,19.0362,NA,NA,9,"LR","C3",26,1,0.05492546,3.048948
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,9,"LR","C3",29,1,0.1927591,3.048948
"Hw","Snag","Alive",504.583,127.678,NA,11.2446,12.0293,NA,NA,10,"LR","C3",2,1,0.01900484,2.6217
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,10,"LR","C3",2,1,0.01684769,2.6217
"Hw","Snag","Alive",507.986,132.885,NA,11.2446,15.7647,NA,NA,10,"LR","C3",2,1,0.03258618,2.6217
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,10,"LR","C3",4,1,0.2388594,2.6217
"Ep","Snag","Alive",349.998,210.765,NA,23.92379,32.2727,NA,NA,10,"LR","C3",4,1,0.2769822,2.6217
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,10,"LR","C3",5,1,0.8051103,2.6217
"Hw","Snag","Alive",509.977,216.474,NA,11.2446,12.5477,NA,NA,10,"LR","C3",6,1,0.02067166,2.6217
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,10,"LR","C3",7,1,0.06997066,2.6217
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,10,"LR","C3",7,1,0.04019839,2.6217
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,10,"LR","C3",9,1,0.005916358,2.6217
"Hw","Snag","Alive",419.23,291.951,NA,11.2446,14.1461,NA,NA,10,"LR","C3",10,1,0.02625309,2.6217
"Hw","Snag","Alive",422.235,289.728,NA,11.2446,19.3881,NA,NA,10,"LR","C3",10,1,0.04925338,2.6217
"Hw","Snag","Alive",502.553,299.731,NA,11.2446,18.1411,NA,NA,10,"LR","C3",11,1,0.04312836,2.6217
"Bl","Snag","Alive",506.427,291.155,NA,14.93188,18.3761,NA,NA,10,"LR","C3",11,1,0.05044164,2.6217
"Hw","Snag","Alive",581.7,298.422,NA,11.2446,26.381,NA,NA,10,"LR","C3",12,1,0.0911899,2.6217
"Bl","Snag","Alive",585.55,286.519,NA,14.10533,16.8489,NA,NA,10,"LR","C3",12,1,0.04089858,2.6217
"Bl","Snag","Alive",589.817,293.853,NA,15.05107,18.6032,NA,NA,10,"LR","C3",12,1,0.05195955,2.6217
"Hw","Snag","Alive",264.579,376.668,NA,11.2446,17.8442,NA,NA,10,"LR","C3",14,1,0.04173026,2.6217
"Hw","Snag","Alive",265.591,379.234,NA,11.2446,24.1988,NA,NA,10,"LR","C3",14,1,0.07671797,2.6217
"Ep","Snag","Alive",339.454,368.109,NA,17.66839,18.8853,NA,NA,10,"LR","C3",15,1,0.07433958,2.6217
"Hw","Snag","Alive",184.343,460.089,NA,11.2446,7.99705,NA,NA,10,"LR","C3",19,1,0.008433237,2.6217
"Hw","Snag","Alive",425.479,453.97,NA,11.2446,25.2652,NA,NA,10,"LR","C3",22,1,0.08363283,2.6217
"Cw","Snag","Alive",418.158,533.52,NA,11.2446,64.2363,NA,NA,10,"LR","C3",26,1,0.264815,2.6217
"Bl","Snag","Alive",253.555,700.002,NA,20.70032,32.1774,NA,NA,10,"LR","C3",29,1,0.1927591,2.6217
"Hw","Snag","Alive",504.583,127.678,NA,11.2446,12.0293,NA,NA,11,"LR","C3",2,1,0.01900484,2.65814
"Hw","Snag","Alive",504.112,132.429,NA,11.2446,11.3233,NA,NA,11,"LR","C3",2,1,0.01684769,2.65814
"Hw","Snag","Alive",507.986,132.885,NA,11.2446,15.7647,NA,NA,11,"LR","C3",2,1,0.03258618,2.65814
"Ep","Snag","Alive",341.219,207.878,NA,23.21245,30.3657,NA,NA,11,"LR","C3",4,1,0.2388594,2.65814
"Ep","Snag","Alive",349.998,210.765,NA,23.92379,32.2727,NA,NA,11,"LR","C3",4,1,0.2769822,2.65814
"Sx","Snag","Alive",426.432,217.524,NA,29.71999,61.8673,NA,NA,11,"LR","C3",5,1,0.8051103,2.65814
"Hw","Snag","Alive",509.977,216.474,NA,11.2446,12.5477,NA,NA,11,"LR","C3",6,1,0.02067166,2.65814
"Ep","Snag","Alive",585.898,207.153,NA,17.39506,18.4292,NA,NA,11,"LR","C3",7,1,0.06997066,2.65814
"Hw","Snag","Alive",590.897,212.246,NA,11.2446,17.5131,NA,NA,11,"LR","C3",7,1,0.04019839,2.65814
"Hw","Snag","Alive",341.271,293.818,NA,11.2446,6.69055,NA,NA,11,"LR","C3",9,1,0.005916358,2.65814
