"unit","Species","Type","Dead.Code","X","Y","Diam10","DBH","Height","Light","Growth","dead","Volume","timestep","treatment","Class","C_tree","C_unit"
14,"Ep","Snag","Alive",140.476,121.439,NA,7.43493,9.17267,NA,NA,NA,NA,25,"low",3,0.00677377366065824,1.03291656807088
14,"At","Snag","Alive",145.641,98.6322,NA,7.48641,9.2196,NA,NA,NA,NA,25,"low",3,0.00502193342058783,1.03291656807088
14,"At","Snag","Alive",148.163,103.189,NA,10.1174,11.5013,NA,NA,NA,NA,25,"low",3,0.0111810908669217,1.03291656807088
14,"Ac","Snag","Alive",149.442,117.498,NA,5.59596,7.4356,NA,NA,NA,NA,25,"low",3,0.00233261999245709,1.03291656807088
14,"Ep","Snag","Alive",147.579,122.123,NA,5.4847,7.32663,NA,NA,NA,NA,25,"low",3,0.00311432162400099,1.03291656807088
14,"Ep","Snag","Alive",144.662,124.879,NA,5.73406,7.57025,NA,NA,NA,NA,25,"low",3,0.00348860656951618,1.03291656807088
14,"At","Snag","Alive",53.47,62.6909,NA,6.41179,8.22102,NA,NA,NA,NA,26,"low",3,0.00332561900287713,1.11711482097805
14,"Ac","Snag","Alive",50.5888,61.8954,NA,8.35112,9.99444,NA,NA,NA,NA,26,"low",3,0.00691331926700755,1.11711482097805
14,"At","Snag","Alive",55.0689,72.509,NA,6.64841,8.44436,NA,NA,NA,NA,26,"low",3,0.00366205102838632,1.11711482097805
14,"At","Snag","Alive",52.265,92.9802,NA,6.80788,8.59376,NA,NA,NA,NA,26,"low",3,0.0039003490332412,1.11711482097805
14,"Ep","Snag","Alive",51.5078,119.216,NA,6.69108,8.48442,NA,NA,NA,NA,26,"low",3,0.00517443431448117,1.11711482097805
14,"At","Snag","Alive",52.8381,128.651,NA,6.32861,8.14203,NA,NA,NA,NA,26,"low",3,0.00321214287393894,1.11711482097805
14,"Ac","Snag","Alive",50.6252,135.31,NA,7.24765,9.00119,NA,NA,NA,NA,26,"low",3,0.00470574753319654,1.11711482097805
14,"At","Snag","Alive",56.0044,69.0029,NA,7.11261,8.8768,NA,NA,NA,NA,26,"low",3,0.00438219323806254,1.11711482097805
14,"Ac","Snag","Alive",57.91,65.1516,NA,8.81699,10.4016,NA,NA,NA,NA,26,"low",3,0.00800880036062469,1.11711482097805
14,"Ep","Snag","Alive",56.4099,83.6697,NA,5.52229,7.3635,NA,NA,NA,NA,26,"low",3,0.00316908645792486,1.11711482097805
14,"Ep","Snag","Alive",58.5967,85.6595,NA,5.80047,7.63475,NA,NA,NA,NA,26,"low",3,0.0035926920658037,1.11711482097805
14,"Ac","Snag","Alive",57.0342,87.665,NA,7.23978,8.99396,NA,NA,NA,NA,26,"low",3,0.00469188408770905,1.11711482097805
14,"At","Snag","Alive",61.5203,86.8937,NA,7.30809,9.05666,NA,NA,NA,NA,26,"low",3,0.0047099553888515,1.11711482097805
14,"Ac","Snag","Alive",63.6613,115.585,NA,7.0192,8.79038,NA,NA,NA,NA,26,"low",3,0.00431368679181403,1.11711482097805
14,"Ep","Snag","Alive",57.9262,125.129,NA,5.12986,6.97599,NA,NA,NA,NA,26,"low",3,0.00262575039887924,1.11711482097805
14,"At","Snag","Alive",59.2048,132.895,NA,5.50031,7.34195,NA,NA,NA,NA,26,"low",3,0.00221290318761887,1.11711482097805
14,"Ep","Snag","Alive",58.7408,130.994,NA,8.22125,9.87967,NA,NA,NA,NA,26,"low",3,0.00875721389521626,1.11711482097805
14,"Ac","Snag","Alive",66.7859,55.0756,NA,6.89161,8.67186,NA,NA,NA,NA,26,"low",3,0.00410402673706213,1.11711482097805
14,"Ac","Snag","Alive",66.5779,84.755,NA,6.007,7.83432,NA,NA,NA,NA,26,"low",3,0.00282655790070055,1.11711482097805
14,"At","Snag","Alive",64.0499,81.6677,NA,6.74133,8.53152,NA,NA,NA,NA,26,"low",3,0.00379975827133397,1.11711482097805
14,"Ep","Snag","Alive",69.7032,88.8264,NA,7.64632,9.36479,NA,NA,NA,NA,26,"low",3,0.00727675283964669,1.11711482097805
14,"Ac","Snag","Alive",68.6899,97.6407,NA,5.86157,7.69395,NA,NA,NA,NA,26,"low",3,0.00264484928054289,1.11711482097805
14,"Ac","Snag","Alive",68.5596,102.72,NA,8.39489,10.033,NA,NA,NA,NA,26,"low",3,0.00701200217297454,1.11711482097805
14,"Bl","Snag","Alive",72.1271,78.744,NA,35.1087,20.1832,NA,NA,NA,NA,26,"low",3,0.212081909967474,1.11711482097805
14,"At","Snag","Alive",73.0227,132.472,NA,6.80819,8.59405,NA,NA,NA,NA,26,"low",3,0.00390082160968648,1.11711482097805
14,"Ep","Snag","Alive",79.9274,141.616,NA,5.53008,7.37113,NA,NA,NA,NA,26,"low",3,0.0031805079567355,1.11711482097805
14,"At","Snag","Alive",75.9037,141.349,NA,5.67114,7.50899,NA,NA,NA,NA,26,"low",3,0.00240006011070057,1.11711482097805
14,"Ep","Snag","Alive",81.0183,54.5583,NA,8.44025,10.0729,NA,NA,NA,NA,26,"low",3,0.00936536972563993,1.11711482097805
14,"At","Snag","Alive",87.5843,60.3603,NA,9.65616,11.1174,NA,NA,NA,NA,26,"low",3,0.00987898006484348,1.11711482097805
14,"Ac","Snag","Alive",86.0628,85.7678,NA,5.56138,7.40178,NA,NA,NA,NA,26,"low",3,0.0022938063925141,1.11711482097805
14,"At","Snag","Alive",86.2248,83.6274,NA,6.91329,8.69204,NA,NA,NA,NA,26,"low",3,0.00406306321247904,1.11711482097805
14,"At","Snag","Alive",84.0812,118.326,NA,7.03674,8.80663,NA,NA,NA,NA,26,"low",3,0.0042589368516907,1.11711482097805
14,"At","Snag","Alive",84.5792,127.719,NA,5.74454,7.58043,NA,NA,NA,NA,26,"low",3,0.00248342833076807,1.11711482097805
14,"At","Snag","Alive",93.7195,56.1294,NA,10.7058,11.9815,NA,NA,NA,NA,26,"low",3,0.0129885496956446,1.11711482097805
14,"Ep","Snag","Alive",90.5191,94.5782,NA,5.92862,7.75877,NA,NA,NA,NA,26,"low",3,0.00379885783981004,1.11711482097805
14,"Ep","Snag","Alive",92.0409,99.5117,NA,5.88791,7.71943,NA,NA,NA,NA,26,"low",3,0.00373260066759048,1.11711482097805
14,"Ac","Snag","Alive",91.5333,99.4392,NA,6.55945,8.36062,NA,NA,NA,NA,26,"low",3,0.00358879809798482,1.11711482097805
14,"At","Snag","Alive",94.3219,98.2232,NA,6.69733,8.49028,NA,NA,NA,NA,26,"low",3,0.00373415174675612,1.11711482097805
14,"At","Snag","Alive",89.5962,103.122,NA,7.80379,9.50692,NA,NA,NA,NA,26,"low",3,0.00560844185796321,1.11711482097805
14,"Ep","Snag","Alive",88.1034,106.005,NA,7.88477,9.57968,NA,NA,NA,NA,26,"low",3,0.00787060371170054,1.11711482097805
14,"Sx","Snag","Alive",89.7229,109.514,NA,47.007,26.7617,NA,NA,NA,NA,26,"low",3,0.40585943702371,1.11711482097805
14,"Ac","Snag","Alive",91.5826,122.002,NA,5.57561,7.41571,NA,NA,NA,NA,26,"low",3,0.00230973198503523,1.11711482097805
14,"Ac","Snag","Alive",88.0642,140.228,NA,7.80908,9.51168,NA,NA,NA,NA,26,"low",3,0.00576256451229499,1.11711482097805
14,"Ac","Snag","Alive",98.4508,68.0939,NA,5.58431,7.42422,NA,NA,NA,NA,26,"low",3,0.00231950189464122,1.11711482097805
14,"At","Snag","Alive",100.839,72.5371,NA,9.25551,10.7784,NA,NA,NA,NA,26,"low",3,0.0088274770153396,1.11711482097805
14,"Ac","Snag","Alive",99.2977,86.1432,NA,6.52568,8.32876,NA,NA,NA,NA,26,"low",3,0.00353885338582107,1.11711482097805
14,"At","Snag","Alive",98.5079,85.0488,NA,7.83321,9.53338,NA,NA,NA,NA,26,"low",3,0.00566486387854021,1.11711482097805
14,"Ep","Snag","Alive",100.937,90.161,NA,8.5816,10.1968,NA,NA,NA,NA,26,"low",3,0.00977111495865064,1.11711482097805
14,"Ep","Snag","Alive",107.105,77.6111,NA,10.5534,11.8582,NA,NA,NA,NA,26,"low",3,0.0165608742977329,1.11711482097805
14,"Ac","Snag","Alive",109.12,84.8313,NA,6.01955,7.8464,NA,NA,NA,NA,26,"low",3,0.00284260281117114,1.11711482097805
14,"Ac","Snag","Alive",111.192,91.5753,NA,6.67477,8.46911,NA,NA,NA,NA,26,"low",3,0.00376271554031735,1.11711482097805
14,"Ep","Snag","Alive",106.461,89.4534,NA,7.94347,9.63229,NA,NA,NA,NA,26,"low",3,0.00802115220448722,1.11711482097805
14,"At","Snag","Alive",106.879,119.187,NA,7.94164,9.63064,NA,NA,NA,NA,26,"low",3,0.00587585499494066,1.11711482097805
14,"At","Snag","Alive",107.359,128.352,NA,7.50799,9.23924,NA,NA,NA,NA,26,"low",3,0.00506053603790677,1.11711482097805
14,"Ep","Snag","Alive",119.514,52.0165,NA,5.2484,7.09365,NA,NA,NA,NA,26,"low",3,0.00278330749114901,1.11711482097805
14,"Ep","Snag","Alive",119.609,57.6112,NA,6.75059,8.54019,NA,NA,NA,NA,26,"low",3,0.00529282596828448,1.11711482097805
14,"At","Snag","Alive",113.754,69.8022,NA,6.672,8.46651,NA,NA,NA,NA,26,"low",3,0.00369670792459155,1.11711482097805
14,"Ep","Snag","Alive",117.902,71.2851,NA,8.35032,9.99374,NA,NA,NA,NA,26,"low",3,0.00911263900271343,1.11711482097805
14,"Ep","Snag","Alive",114.043,87.6902,NA,5.85055,7.68328,NA,NA,NA,NA,26,"low",3,0.00367242242339271,1.11711482097805
14,"Ep","Snag","Alive",112.866,81.2326,NA,7.86763,9.5643,NA,NA,NA,NA,26,"low",3,0.00782697221656017,1.11711482097805
14,"Ep","Snag","Alive",117.818,93.6505,NA,6.489,8.29411,NA,NA,NA,NA,26,"low",3,0.00478451258219352,1.11711482097805
14,"Ep","Snag","Alive",114.933,90.8276,NA,6.91557,8.69416,NA,NA,NA,NA,26,"low",3,0.00562962395947707,1.11711482097805
14,"At","Snag","Alive",118.007,91.3339,NA,8.75234,10.3455,NA,NA,NA,NA,26,"low",3,0.0076089936414177,1.11711482097805
14,"Ac","Snag","Alive",117.066,108.467,NA,6.14763,7.96933,NA,NA,NA,NA,26,"low",3,0.00300966368130561,1.11711482097805
14,"Ep","Snag","Alive",112.175,117.644,NA,5.64143,7.48002,NA,NA,NA,NA,26,"low",3,0.00334653719633639,1.11711482097805
14,"Ep","Snag","Alive",114.856,113.872,NA,7.47625,9.21034,NA,NA,NA,NA,26,"low",3,0.00687037000146342,1.11711482097805
14,"At","Snag","Alive",112.962,116.628,NA,8.64722,10.2541,NA,NA,NA,NA,26,"low",3,0.00736851030382994,1.11711482097805
14,"Ep","Snag","Alive",118.134,114.714,NA,8.9531,10.5192,NA,NA,NA,NA,26,"low",3,0.0108875936483381,1.11711482097805
14,"Ac","Snag","Alive",116.928,129.985,NA,7.94623,9.63476,NA,NA,NA,NA,26,"low",3,0.00604140689790643,1.11711482097805
14,"Ep","Snag","Alive",118.612,138.339,NA,5.48682,7.32871,NA,NA,NA,NA,26,"low",3,0.0031173945781152,1.11711482097805
14,"Ac","Snag","Alive",115.599,140.839,NA,5.95537,7.78457,NA,NA,NA,NA,26,"low",3,0.00276116232461261,1.11711482097805
14,"Ac","Snag","Alive",115.549,147.007,NA,5.45633,7.29876,NA,NA,NA,NA,26,"low",3,0.00217843674444823,1.11711482097805
14,"Ac","Snag","Alive",121.354,56.3329,NA,5.47639,7.31847,NA,NA,NA,NA,26,"low",3,0.00220017610621424,1.11711482097805
14,"At","Snag","Alive",126.676,65.9055,NA,6.84021,8.62395,NA,NA,NA,NA,26,"low",3,0.00394981449811158,1.11711482097805
14,"Ep","Snag","Alive",122.822,111.413,NA,8.10491,9.77637,NA,NA,NA,NA,26,"low",3,0.00844416037978824,1.11711482097805
14,"Ac","Snag","Alive",122.215,116.316,NA,6.31793,8.13188,NA,NA,NA,NA,26,"low",3,0.00324130868662551,1.11711482097805
14,"At","Snag","Alive",133.255,66.8582,NA,8.01522,9.69644,NA,NA,NA,NA,26,"low",3,0.00602178955988509,1.11711482097805
14,"Ep","Snag","Alive",130.304,75.1065,NA,5.41332,7.25647,NA,NA,NA,NA,26,"low",3,0.00301192921831579,1.11711482097805
14,"At","Snag","Alive",130.465,82.1784,NA,6.77074,8.55905,NA,NA,NA,NA,26,"low",3,0.00384401077822125,1.11711482097805
14,"Ep","Snag","Alive",130.342,89.8264,NA,8.26498,9.91838,NA,NA,NA,NA,26,"low",3,0.00887667514104484,1.11711482097805
14,"At","Snag","Alive",134.181,111.742,NA,5.86505,7.69731,NA,NA,NA,NA,26,"low",3,0.00262421332134035,1.11711482097805
14,"Ac","Snag","Alive",131.61,108.721,NA,9.02216,10.5787,NA,NA,NA,NA,26,"low",3,0.00852335400183727,1.11711482097805
14,"Ac","Snag","Alive",129.511,113.803,NA,8.48847,10.1152,NA,NA,NA,NA,26,"low",3,0.00722588088690506,1.11711482097805
14,"Ac","Snag","Alive",132.292,124.572,NA,5.77896,7.61388,NA,NA,NA,NA,26,"low",3,0.00254504923404632,1.11711482097805
14,"At","Snag","Alive",135.899,143.927,NA,9.41985,10.9181,NA,NA,NA,NA,26,"low",3,0.00924997475365665,1.11711482097805
14,"Ep","Snag","Alive",140.274,60.0088,NA,5.63231,7.47112,NA,NA,NA,NA,26,"low",3,0.0033327445661198,1.11711482097805
14,"At","Snag","Alive",140.82,65.4301,NA,5.87585,7.70777,NA,NA,NA,NA,26,"low",3,0.00263707214621651,1.11711482097805
14,"At","Snag","Alive",141.51,88.6844,NA,5.52384,7.36501,NA,NA,NA,NA,26,"low",3,0.00223811316151449,1.11711482097805
14,"Ep","Snag","Alive",143.098,106.393,NA,8.71994,10.3174,NA,NA,NA,NA,26,"low",3,0.0101783449452501,1.11711482097805
14,"Ac","Snag","Alive",141.478,108.625,NA,8.8511,10.4312,NA,NA,NA,NA,26,"low",3,0.00809305670402193,1.11711482097805
14,"Ep","Snag","Alive",140.476,121.439,NA,7.43493,9.17267,NA,NA,NA,NA,26,"low",3,0.00677377366065824,1.11711482097805
14,"Ac","Snag","Alive",146.807,54.6808,NA,8.1855,9.84797,NA,NA,NA,NA,26,"low",3,0.00654778166019314,1.11711482097805
14,"At","Snag","Alive",145.641,98.6322,NA,7.48641,9.2196,NA,NA,NA,NA,26,"low",3,0.00502193342058783,1.11711482097805
14,"At","Snag","Alive",148.163,103.189,NA,10.1174,11.5013,NA,NA,NA,NA,26,"low",3,0.0111810908669217,1.11711482097805
14,"Ac","Snag","Alive",149.442,117.498,NA,5.59596,7.4356,NA,NA,NA,NA,26,"low",3,0.00233261999245709,1.11711482097805
14,"Ep","Snag","Alive",147.579,122.123,NA,5.4847,7.32663,NA,NA,NA,NA,26,"low",3,0.00311432162400099,1.11711482097805
14,"Ep","Snag","Alive",144.662,124.879,NA,5.73406,7.57025,NA,NA,NA,NA,26,"low",3,0.00348860656951618,1.11711482097805
14,"At","Snag","Alive",53.47,62.6909,NA,6.41179,8.22102,NA,NA,NA,NA,27,"low",3,0.00332561900287713,1.00603473961422
14,"Ac","Snag","Alive",50.5888,61.8954,NA,8.35112,9.99444,NA,NA,NA,NA,27,"low",3,0.00691331926700755,1.00603473961422
14,"At","Snag","Alive",55.0689,72.509,NA,6.64841,8.44436,NA,NA,NA,NA,27,"low",3,0.00366205102838632,1.00603473961422
14,"At","Snag","Alive",52.265,92.9802,NA,6.80788,8.59376,NA,NA,NA,NA,27,"low",3,0.0039003490332412,1.00603473961422
14,"Ep","Snag","Alive",52.2651,92.1864,NA,7.07532,8.84233,NA,NA,NA,NA,27,"low",3,0.0059678766615907,1.00603473961422
14,"Ep","Snag","Alive",51.5078,119.216,NA,6.69108,8.48442,NA,NA,NA,NA,27,"low",3,0.00517443431448117,1.00603473961422
14,"At","Snag","Alive",52.8381,128.651,NA,6.32861,8.14203,NA,NA,NA,NA,27,"low",3,0.00321214287393894,1.00603473961422
14,"Ac","Snag","Alive",50.6252,135.31,NA,7.24765,9.00119,NA,NA,NA,NA,27,"low",3,0.00470574753319654,1.00603473961422
14,"At","Snag","Alive",50.8804,134.403,NA,7.96635,9.65276,NA,NA,NA,NA,27,"low",3,0.00592461624807196,1.00603473961422
14,"At","Snag","Alive",56.0044,69.0029,NA,7.11261,8.8768,NA,NA,NA,NA,27,"low",3,0.00438219323806254,1.00603473961422
14,"Ac","Snag","Alive",57.91,65.1516,NA,8.81699,10.4016,NA,NA,NA,NA,27,"low",3,0.00800880036062469,1.00603473961422
14,"Ac","Snag","Alive",62.6535,74.6639,NA,7.08057,8.84719,NA,NA,NA,NA,27,"low",3,0.00441689798658997,1.00603473961422
14,"Ep","Snag","Alive",56.4099,83.6697,NA,5.52229,7.3635,NA,NA,NA,NA,27,"low",3,0.00316908645792486,1.00603473961422
14,"Ep","Snag","Alive",58.5967,85.6595,NA,5.80047,7.63475,NA,NA,NA,NA,27,"low",3,0.0035926920658037,1.00603473961422
14,"Ac","Snag","Alive",57.0342,87.665,NA,7.23978,8.99396,NA,NA,NA,NA,27,"low",3,0.00469188408770905,1.00603473961422
14,"At","Snag","Alive",61.5203,86.8937,NA,7.30809,9.05666,NA,NA,NA,NA,27,"low",3,0.0047099553888515,1.00603473961422
14,"Ac","Snag","Alive",63.6613,115.585,NA,7.0192,8.79038,NA,NA,NA,NA,27,"low",3,0.00431368679181403,1.00603473961422
14,"Ep","Snag","Alive",57.9262,125.129,NA,5.12986,6.97599,NA,NA,NA,NA,27,"low",3,0.00262575039887924,1.00603473961422
14,"At","Snag","Alive",59.2048,132.895,NA,5.50031,7.34195,NA,NA,NA,NA,27,"low",3,0.00221290318761887,1.00603473961422
14,"Ep","Snag","Alive",58.7408,130.994,NA,8.22125,9.87967,NA,NA,NA,NA,27,"low",3,0.00875721389521626,1.00603473961422
14,"Ac","Snag","Alive",66.7859,55.0756,NA,6.89161,8.67186,NA,NA,NA,NA,27,"low",3,0.00410402673706213,1.00603473961422
14,"Ac","Snag","Alive",66.5779,84.755,NA,6.007,7.83432,NA,NA,NA,NA,27,"low",3,0.00282655790070055,1.00603473961422
14,"At","Snag","Alive",64.0499,81.6677,NA,6.74133,8.53152,NA,NA,NA,NA,27,"low",3,0.00379975827133397,1.00603473961422
14,"Ep","Snag","Alive",69.7032,88.8264,NA,7.64632,9.36479,NA,NA,NA,NA,27,"low",3,0.00727675283964669,1.00603473961422
14,"Ac","Snag","Alive",68.6899,97.6407,NA,5.86157,7.69395,NA,NA,NA,NA,27,"low",3,0.00264484928054289,1.00603473961422
14,"Ac","Snag","Alive",68.5596,102.72,NA,8.39489,10.033,NA,NA,NA,NA,27,"low",3,0.00701200217297454,1.00603473961422
14,"At","Snag","Alive",73.0227,132.472,NA,6.80819,8.59405,NA,NA,NA,NA,27,"low",3,0.00390082160968648,1.00603473961422
14,"Ep","Snag","Alive",79.9274,141.616,NA,5.53008,7.37113,NA,NA,NA,NA,27,"low",3,0.0031805079567355,1.00603473961422
14,"At","Snag","Alive",75.9037,141.349,NA,5.67114,7.50899,NA,NA,NA,NA,27,"low",3,0.00240006011070057,1.00603473961422
14,"Ep","Snag","Alive",81.0183,54.5583,NA,8.44025,10.0729,NA,NA,NA,NA,27,"low",3,0.00936536972563993,1.00603473961422
14,"Ac","Snag","Alive",87.8752,55.6651,NA,9.14323,10.6825,NA,NA,NA,NA,27,"low",3,0.0088362430330009,1.00603473961422
14,"At","Snag","Alive",87.5843,60.3603,NA,9.65616,11.1174,NA,NA,NA,NA,27,"low",3,0.00987898006484348,1.00603473961422
14,"Ac","Snag","Alive",86.0628,85.7678,NA,5.56138,7.40178,NA,NA,NA,NA,27,"low",3,0.0022938063925141,1.00603473961422
14,"At","Snag","Alive",86.2248,83.6274,NA,6.91329,8.69204,NA,NA,NA,NA,27,"low",3,0.00406306321247904,1.00603473961422
14,"At","Snag","Alive",84.0812,118.326,NA,7.03674,8.80663,NA,NA,NA,NA,27,"low",3,0.0042589368516907,1.00603473961422
14,"At","Snag","Alive",84.5792,127.719,NA,5.74454,7.58043,NA,NA,NA,NA,27,"low",3,0.00248342833076807,1.00603473961422
14,"At","Snag","Alive",93.7195,56.1294,NA,10.7058,11.9815,NA,NA,NA,NA,27,"low",3,0.0129885496956446,1.00603473961422
14,"At","Snag","Alive",94.1151,71.9624,NA,9.15167,10.6898,NA,NA,NA,NA,27,"low",3,0.00856686022812638,1.00603473961422
14,"Ep","Snag","Alive",90.5191,94.5782,NA,5.92862,7.75877,NA,NA,NA,NA,27,"low",3,0.00379885783981004,1.00603473961422
14,"Ep","Snag","Alive",92.0409,99.5117,NA,5.88791,7.71943,NA,NA,NA,NA,27,"low",3,0.00373260066759048,1.00603473961422
14,"Ac","Snag","Alive",91.5333,99.4392,NA,6.55945,8.36062,NA,NA,NA,NA,27,"low",3,0.00358879809798482,1.00603473961422
14,"At","Snag","Alive",94.3219,98.2232,NA,6.69733,8.49028,NA,NA,NA,NA,27,"low",3,0.00373415174675612,1.00603473961422
14,"At","Snag","Alive",89.5962,103.122,NA,7.80379,9.50692,NA,NA,NA,NA,27,"low",3,0.00560844185796321,1.00603473961422
14,"Ep","Snag","Alive",88.1034,106.005,NA,7.88477,9.57968,NA,NA,NA,NA,27,"low",3,0.00787060371170054,1.00603473961422
14,"Sx","Snag","Alive",89.7229,109.514,NA,47.007,26.7617,NA,NA,NA,NA,27,"low",3,0.40585943702371,1.00603473961422
14,"Ac","Snag","Alive",91.5826,122.002,NA,5.57561,7.41571,NA,NA,NA,NA,27,"low",3,0.00230973198503523,1.00603473961422
14,"Ac","Snag","Alive",88.0642,140.228,NA,7.80908,9.51168,NA,NA,NA,NA,27,"low",3,0.00576256451229499,1.00603473961422
14,"Ac","Snag","Alive",98.4508,68.0939,NA,5.58431,7.42422,NA,NA,NA,NA,27,"low",3,0.00231950189464122,1.00603473961422
14,"At","Snag","Alive",100.839,72.5371,NA,9.25551,10.7784,NA,NA,NA,NA,27,"low",3,0.0088274770153396,1.00603473961422
14,"Ac","Snag","Alive",99.2977,86.1432,NA,6.52568,8.32876,NA,NA,NA,NA,27,"low",3,0.00353885338582107,1.00603473961422
14,"At","Snag","Alive",98.5079,85.0488,NA,7.83321,9.53338,NA,NA,NA,NA,27,"low",3,0.00566486387854021,1.00603473961422
14,"Ep","Snag","Alive",101.246,81.0166,NA,9.47857,10.9678,NA,NA,NA,NA,27,"low",3,0.0125934262546181,1.00603473961422
14,"Ep","Snag","Alive",100.937,90.161,NA,8.5816,10.1968,NA,NA,NA,NA,27,"low",3,0.00977111495865064,1.00603473961422
14,"Ep","Snag","Alive",107.105,77.6111,NA,10.5534,11.8582,NA,NA,NA,NA,27,"low",3,0.0165608742977329,1.00603473961422
14,"Ac","Snag","Alive",109.12,84.8313,NA,6.01955,7.8464,NA,NA,NA,NA,27,"low",3,0.00284260281117114,1.00603473961422
14,"Ac","Snag","Alive",111.192,91.5753,NA,6.67477,8.46911,NA,NA,NA,NA,27,"low",3,0.00376271554031735,1.00603473961422
14,"Ep","Snag","Alive",106.461,89.4534,NA,7.94347,9.63229,NA,NA,NA,NA,27,"low",3,0.00802115220448722,1.00603473961422
14,"At","Snag","Alive",106.879,119.187,NA,7.94164,9.63064,NA,NA,NA,NA,27,"low",3,0.00587585499494066,1.00603473961422
14,"At","Snag","Alive",107.359,128.352,NA,7.50799,9.23924,NA,NA,NA,NA,27,"low",3,0.00506053603790677,1.00603473961422
14,"At","Snag","Alive",104.656,141.98,NA,7.25052,9.00383,NA,NA,NA,NA,27,"low",3,0.00461189287123151,1.00603473961422
14,"Ep","Snag","Alive",119.514,52.0165,NA,5.2484,7.09365,NA,NA,NA,NA,27,"low",3,0.00278330749114901,1.00603473961422
14,"Ep","Snag","Alive",119.609,57.6112,NA,6.75059,8.54019,NA,NA,NA,NA,27,"low",3,0.00529282596828448,1.00603473961422
14,"At","Snag","Alive",113.754,69.8022,NA,6.672,8.46651,NA,NA,NA,NA,27,"low",3,0.00369670792459155,1.00603473961422
14,"Ac","Snag","Alive",119.473,70.8769,NA,7.21129,8.96777,NA,NA,NA,NA,27,"low",3,0.00464191375427883,1.00603473961422
14,"Ep","Snag","Alive",117.902,71.2851,NA,8.35032,9.99374,NA,NA,NA,NA,27,"low",3,0.00911263900271343,1.00603473961422
14,"Ep","Snag","Alive",114.043,87.6902,NA,5.85055,7.68328,NA,NA,NA,NA,27,"low",3,0.00367242242339271,1.00603473961422
14,"Ep","Snag","Alive",112.866,81.2326,NA,7.86763,9.5643,NA,NA,NA,NA,27,"low",3,0.00782697221656017,1.00603473961422
14,"Ep","Snag","Alive",117.818,93.6505,NA,6.489,8.29411,NA,NA,NA,NA,27,"low",3,0.00478451258219352,1.00603473961422
14,"Ep","Snag","Alive",114.933,90.8276,NA,6.91557,8.69416,NA,NA,NA,NA,27,"low",3,0.00562962395947707,1.00603473961422
14,"At","Snag","Alive",118.007,91.3339,NA,8.75234,10.3455,NA,NA,NA,NA,27,"low",3,0.0076089936414177,1.00603473961422
14,"Ep","Snag","Alive",119.037,102.34,NA,8.38061,10.0204,NA,NA,NA,NA,27,"low",3,0.00919728177201889,1.00603473961422
14,"Ac","Snag","Alive",117.066,108.467,NA,6.14763,7.96933,NA,NA,NA,NA,27,"low",3,0.00300966368130561,1.00603473961422
14,"Ep","Snag","Alive",112.175,117.644,NA,5.64143,7.48002,NA,NA,NA,NA,27,"low",3,0.00334653719633639,1.00603473961422
14,"Ep","Snag","Alive",114.856,113.872,NA,7.47625,9.21034,NA,NA,NA,NA,27,"low",3,0.00687037000146342,1.00603473961422
14,"At","Snag","Alive",112.962,116.628,NA,8.64722,10.2541,NA,NA,NA,NA,27,"low",3,0.00736851030382994,1.00603473961422
14,"Ep","Snag","Alive",118.134,114.714,NA,8.9531,10.5192,NA,NA,NA,NA,27,"low",3,0.0108875936483381,1.00603473961422
14,"Ac","Snag","Alive",116.928,129.985,NA,7.94623,9.63476,NA,NA,NA,NA,27,"low",3,0.00604140689790643,1.00603473961422
14,"Ep","Snag","Alive",118.612,138.339,NA,5.48682,7.32871,NA,NA,NA,NA,27,"low",3,0.0031173945781152,1.00603473961422
14,"Ac","Snag","Alive",115.599,140.839,NA,5.95537,7.78457,NA,NA,NA,NA,27,"low",3,0.00276116232461261,1.00603473961422
14,"Ac","Snag","Alive",115.549,147.007,NA,5.45633,7.29876,NA,NA,NA,NA,27,"low",3,0.00217843674444823,1.00603473961422
14,"Ac","Snag","Alive",121.354,56.3329,NA,5.47639,7.31847,NA,NA,NA,NA,27,"low",3,0.00220017610621424,1.00603473961422
14,"Ep","Snag","Alive",126.85,56.0962,NA,8.11869,9.78863,NA,NA,NA,NA,27,"low",3,0.00848088015124184,1.00603473961422
14,"At","Snag","Alive",126.676,65.9055,NA,6.84021,8.62395,NA,NA,NA,NA,27,"low",3,0.00394981449811158,1.00603473961422
14,"Ep","Snag","Alive",127.22,92.2519,NA,9.83966,11.2709,NA,NA,NA,NA,27,"low",3,0.0138535225323786,1.00603473961422
14,"Ep","Snag","Alive",122.822,111.413,NA,8.10491,9.77637,NA,NA,NA,NA,27,"low",3,0.00844416037978824,1.00603473961422
14,"Ac","Snag","Alive",122.215,116.316,NA,6.31793,8.13188,NA,NA,NA,NA,27,"low",3,0.00324130868662551,1.00603473961422
14,"At","Snag","Alive",122.311,139.484,NA,7.2755,9.02677,NA,NA,NA,NA,27,"low",3,0.0046542857153114,1.00603473961422
14,"Ep","Snag","Alive",129.116,63.1435,NA,6.85726,8.63985,NA,NA,NA,NA,27,"low",3,0.0055091402370636,1.00603473961422
14,"At","Snag","Alive",133.255,66.8582,NA,8.01522,9.69644,NA,NA,NA,NA,27,"low",3,0.00602178955988509,1.00603473961422
